Name;Globale ID;Teilort;Zusatz
Birkenkopf;de:08111:2451;Stuttgart;
Nikolauspflege;de:08111:2452;Stuttgart;
Am Bismarckturm;de:08111:2453;Stuttgart;
Feuerbacher Weg;de:08111:2454;Stuttgart;
Höhenfreibad;de:08111:2455;Stuttgart;
Asperger Straße;de:08111:2459;Stuttgart;
Borkumstraße (Neuw.-siedl.);de:08111:2460;Stuttgart;
Nordsee-/Schwieberd. Straße;de:08111:2461;Stuttgart;
Neuwirtshausstraße;de:08111:2462;Stuttgart;
Marconistraße;de:08111:2463;Stuttgart;
Marconibrücke;de:08111:2464;Stuttgart;
Schlotwiese;de:08111:2465;Stuttgart;
Frankenstraße;de:08111:2467;Stuttgart;Stuttgart
Yitzhak-Rabin-Straße;de:08111:2469;Stuttgart;
Burgholzhof;de:08111:2470;Stuttgart;
Schnarrenberg;de:08111:2471;Stuttgart;
Im Raiser;de:08111:2472;Stuttgart;
Hallschlag;de:08111:2473;Stuttgart;
Rilke-Realschule;de:08111:2474;Stuttgart;
Robert-Bosch-Krankenhaus;de:08111:2475;Stuttgart;
Albert-Luthuli-Platz;de:08111:2476;Stuttgart;
Hebsacker Straße;de:08111:2477;Stuttgart;
Zuffenhäuser Heide;de:08111:2478;Stuttgart;
Aalstraße;de:08111:2480;Stuttgart;
Forellenweg;de:08111:2481;Stuttgart;
Steinbuttstraße;de:08111:2482;Stuttgart;
Marabustraße;de:08111:2483;Stuttgart;
Neugereut;de:08111:2484;Stuttgart;
Edelweißweg;de:08111:2487;Stuttgart;
Muckensturm;de:08111:2488;Stuttgart;
Steinhaldenfeld;de:08111:2490;Stuttgart;
Zuckerberg;de:08111:2491;Stuttgart;
Hauptfriedhof;de:08111:2492;Stuttgart;
Riethmüllerhaus;de:08111:2493;Stuttgart;
Züricher Straße;de:08111:2494;Stuttgart;Stuttgart
Friedrich-List-Straße;de:08119:2496;Fellbach;Fellbach
Rems-Murr-Center;de:08119:2497;Fellbach;
Zeppelinschule;de:08119:2498;Fellbach;
Kleinfeldfriedhof;de:08119:2499;Fellbach;
Drosselweg;de:08119:2500;Fellbach;Fellbach
Pauluskirche;de:08119:2501;Fellbach;Fellbach
Kappelbergstraße;de:08119:2502;Fellbach;
Untertürkheimer Straße;de:08119:2503;Fellbach;
Alte Kelter;de:08119:2504;Fellbach;
Steigstraße;de:08119:2505;Fellbach;
Luginsland;de:08111:2506;Stuttgart;
Im Hag;de:08111:2507;Stuttgart;
Alte Krone;de:08111:2508;Stuttgart;
Untertürkheim Kelterplatz;de:08111:2509;Stuttgart;
Rotenberg;de:08111:2510;Stuttgart;
Aspen;de:08111:2511;Stuttgart;Stuttgart
Untertürkheim Alter Friedhof;de:08111:2512;Stuttgart;
Untertürkheim Friedhof;de:08111:2513;Stuttgart;
Gartenstraße;de:08119:2515;Fellbach;Fellbach
August-Brändle-Straße;de:08119:2516;Fellbach;
Silcherweg;de:08119:2517;Fellbach;
Haus am Weinberg;de:08111:2519;Stuttgart;
Bächlenweg;de:08111:2520;Stuttgart;
Dürrbachstraße;de:08111:2521;Stuttgart;
Rohracker Kelter;de:08111:2522;Stuttgart;
Tiefenbachschule;de:08111:2523;Stuttgart;
Rohracker;de:08111:2524;Stuttgart;
Luikenweg;de:08111:2525;Stuttgart;
Schildfarnweg;de:08111:2526;Stuttgart;
Mönchweg;de:08111:2527;Stuttgart;
Sonnenbühl;de:08111:2528;Stuttgart;
Uhlbach;de:08111:2530;Stuttgart;
Terlanerstraße;de:08111:2531;Stuttgart;
Asang;de:08111:2532;Stuttgart;
Im Mäder;de:08111:2533;Stuttgart;
Otto-Hirsch-Brücken;de:08111:2534;Stuttgart;
Ährenweg;de:08111:2535;Stuttgart;
Lederberg;de:08111:2536;Stuttgart;
Glaunerweg;de:08111:2537;Stuttgart;
Heumaden Rose;de:08111:2538;Stuttgart;
Heumaden Schule;de:08111:2539;Stuttgart;
Frauenkopf;de:08111:2540;Stuttgart;
Eselweg;de:08111:2541;Stuttgart;
Filderblickweg;de:08111:2542;Stuttgart;
Obertürkh. Bf (Göppinger Str.);de:08111:2543;Stuttgart;
Am Bergwald;de:08111:2544;Stuttgart;
Birkacher Straße;de:08111:2545;Stuttgart;
Augustinum;de:08111:2546;Stuttgart;
Steinäcker;de:08111:2547;Stuttgart;
Riedenberg;de:08111:2548;Stuttgart;
Fraubronnstraße;de:08111:2553;Stuttgart;
Windhalmweg;de:08111:2554;Stuttgart;
Universität Hohenheim;de:08111:2555;Stuttgart;
Fruwirthstraße;de:08111:2556;Stuttgart;
Birkach Friedhof;de:08111:2557;Stuttgart;
Birkheckenstraße;de:08111:2558;Stuttgart;
Birkach West;de:08111:2559;Stuttgart;
Lerchenwiesen;de:08111:2560;Stuttgart;
Rotwiesenstraße;de:08111:2561;Stuttgart;
Grünlingweg;de:08111:2562;Stuttgart;
Kolpingsiedlung;de:08111:2563;Stuttgart;
Fernsehturm;de:08111:2564;Stuttgart;
Königsträßle;de:08111:2565;Stuttgart;
Leinfeldener Straße;de:08111:2566;Stuttgart;
Wurmlinger Straße;de:08111:2567;Stuttgart;
Zur Anhöhe;de:08111:2568;Stuttgart;
Hoffeld;de:08111:2569;Stuttgart;
Dinkelstraße (Karlshof);de:08111:2572;Stuttgart;
Asemwald;de:08111:2573;Stuttgart;
Taldorfer Straße;de:08111:2574;Stuttgart;
Schönberg;de:08111:2575;Stuttgart;Stuttgart
Dürnauer Weg;de:08111:2576;Stuttgart;
Im Elsental;de:08111:2578;Stuttgart;
Ob dem Steinbach;de:08111:2579;Stuttgart;
Johannesgraben;de:08111:2580;Stuttgart;
Kurt-Schumacher-Straße;de:08111:2581;Stuttgart;
Berufsbildungszentrum;de:08111:2582;Stuttgart;
Möhringen Rathaus;de:08111:2583;Stuttgart;
Europaplatz;de:08111:2584;Stuttgart;
Jelinstraße;de:08111:2585;Möhringen;
EnBW City;de:08111:2586;Stuttgart;
Heigelinstraße;de:08111:2587;Stuttgart;
Max-Planck-Institute;de:08111:2589;Stuttgart;
Büsnauer Platz;de:08111:2590;Stuttgart;
Lauchhau;de:08111:2591;Stuttgart;
Am Feldrand;de:08111:2592;Stuttgart;
Heerstraße;de:08111:2593;Stuttgart;Stuttgart
Degerloch Albstraße;de:08111:2594;Stuttgart;
Vaihingen Rathaus;de:08111:2595;Stuttgart;
Am Schattwald;de:08111:2596;Stuttgart;
Synergiepark;de:08111:2598;Stuttgart;
Lapp Kabel;de:08111:2599;Stuttgart;
Schulze-Delitzsch-Straße;de:08111:2600;Stuttgart;
Industriestraße;de:08111:2601;Stuttgart;Stuttgart
Vaihingen Alter Friedhof;de:08111:2602;Stuttgart;
Schranne;de:08111:2603;Stuttgart;
Knappenweg;de:08111:2604;Stuttgart;
Dachswald;de:08111:2605;Stuttgart;
Dachswaldweg;de:08111:2609;Stuttgart;
Hans-Rehn-Stift;de:08111:2610;Stuttgart;
Thingstraße;de:08111:2611;Stuttgart;
Osterbronnstraße;de:08111:2612;Stuttgart;
Dürrlewang;de:08111:2613;Stuttgart;
Lambertweg;de:08111:2614;Stuttgart;
Am Ochsenwald;de:08111:2615;Stuttgart;
Rohrer Höhe;de:08111:2616;Stuttgart;
Holderäcker;de:08111:2617;Stuttgart;
Hausenring;de:08111:2619;Stuttgart;
Gerlinger Straße;de:08111:2620;Stuttgart;Stuttgart
Ditzinger Straße;de:08111:2621;Stuttgart;Stuttgart
Flachter Straße;de:08111:2623;Stuttgart;Stuttgart
Weilimdorf Bf (Unterführung);de:08111:2624;Stuttgart;
Bergstraße;de:08118:2626;Korntal;Korntal
Stadthalle;de:08118:2627;Korntal;Korntal
Tachenbergstraße;de:08118:2628;Korntal;
Fehrbelliner Str.;de:08111:2629;Stuttgart;
Greutterstraße;de:08111:2630;Stuttgart;
Bahnhof (Warthstraße);de:08118:2631;Korntal;
Hauffstraße;de:08118:2632;Korntal;Korntal
Mönsheimer Weg;de:08111:2635;Stuttgart;
Jahnstraße;de:08118:2636;Korntal;Korntal
Weilemer Pfad;de:08111:2637;Stuttgart;
Kallenberg Kirche;de:08118:2638;Münchingen;
Maicklerstraße;de:08119:2639;Fellbach;
Wernerstraße;de:08119:2640;Fellbach;Fellbach
Steinbeisstraße;de:08119:2641;Fellbach;Fellbach
Wilhelm-Pfitzer-Straße;de:08119:2642;Fellbach;
Max-Planck-Straße;de:08119:2643;Fellbach;Fellbach
Kienbachstraße;de:08119:2644;Fellbach;Fellbach
Eugenstraße;de:08119:2645;Fellbach;Fellbach
Adlerstraße;de:08119:2646;Fellbach;Fellbach
Postdörfle;de:08119:2647;Fellbach;Fellbach
Laubsängerweg;de:08119:2648;Fellbach;
Rappachstraße;de:08111:2653;Stuttgart;
Gewerbestraße;de:08111:2699;Stuttgart;
Handwerkstraße;de:08111:2700;Stuttgart;
Kreuzstraße;de:08111:2701;Stuttgart;Stuttgart
Hainbach;de:08116:2788;Wäldenbronn;
Maille;de:08116:2800;Esslingen (N);
Weilstraße;de:08116:2801;Pliensauvorstadt;
Mutzenreis;de:08116:2802;Zollberg;
Zollberg;de:08116:2803;Zollberg;
Pliensaufriedhof;de:08116:2804;Zollberg;
Mutzenreisstraße;de:08116:2805;Zollberg;
Pliensauturm;de:08116:2806;Esslingen (N);
Schubertstraße;de:08116:2808;Wolfschlugen;
Jungborn;de:08116:2809;Nürtingen;
Roßdorf Schule;de:08116:2810;Nürtingen;
Roßdorf Kleeweg;de:08116:2811;Nürtingen;
Mühlstraße;de:08116:2813;Nürtingen;Nürtingen
Freibad;de:08116:2814;Kirchheim (T);Kirchheim (T)
Bonholz;de:08115:2815;Waldenbuch;Waldenbuch
Marquardtschule;de:08116:2816;Plochingen;
Egelsberg Hochhaus;de:08116:2817;Weilheim (T);
Neuffener Straße;de:08116:2819;Linsenhofen;
Rathaus;de:08116:2820;Kappishäusern;Kappishäusern
Etzelweg;de:08116:2821;Kohlberg;
Bahnhof (Uhlandstraße);de:08116:2822;Frickenhausen;
Hölzlachstraße;de:08116:2824;Frickenhausen;
Schlierbacher Dreieck;de:08116:2826;Kirchheim (T);
Notzinger Straße;de:08116:2827;Kirchheim (T);
Im Stockach;de:08116:2831;Weilheim (T);
Gewerbegebiet Au;de:08116:2832;Weilheim (T);
Ziegelei;de:08116:2890;Neuhausen (F);
Melli-Beese-Straße;de:08116:2892;Scharnhausen;Scharnhausen
Akademiegärten;de:08116:2893;Neuhausen (F);
Bernhäuser Weg;de:08116:2895;Neuhausen (F);
Novizenweg/THW;de:08116:2896;Neuhausen (F);
Lettenstraße;de:08116:2897;Neuhausen (F);
Mozartschule;de:08116:2898;Neuhausen (F);
Plieninger Straße (Nord);de:08116:2899;Scharnhausen;
Nagelstraße;de:08116:2900;Scharnhausen;
Bahnhofstraße;de:08116:2901;Neuhausen (F);Neuhausen (F)
Brühlsiedlung;de:08116:2902;Neuhausen (F);
Peronnas-Platz;de:08116:2903;Neuhausen (F);
Industriegebiet Ost;de:08116:2904;Neuhausen (F);Neuhausen (F)
Industriegebiet West;de:08116:2905;Neuhausen (F);
Schlossplatz;de:08116:2906;Neuhausen (F);Neuhausen (F)
Schillerstraße;de:08116:2907;Neuhausen (F);Neuhausen (F)
Traube;de:08116:2908;Neuhausen (F);Neuhausen (F)
Wilhelmstraße;de:08116:2909;Neuhausen (F);Neuhausen (F)
Hindenburgstraße;de:08116:2910;Nellingen;Nellingen
Parkstraße;de:08116:2911;Parksiedlung;Parksiedlung
Riegelstraße;de:08116:2912;Nellingen;
medius Klinik;de:08116:2913;Ruit;Ruit
Scharnhäuser Straße;de:08116:2914;Ruit;
Gestütshof;de:08116:2915;Scharnhausen;
Plieninger Straße;de:08116:2916;Scharnhausen;Scharnhausen
Rathaus;de:08116:2917;Scharnhausen;Scharnhausen
Esslinger Straße;de:08116:2918;Wolfschlugen;Wolfschlugen
Löwen;de:08116:2919;Wolfschlugen;Wolfschlugen
Reinhardtstraße;de:08116:2920;Wolfschlugen;
Siedlung;de:08116:2921;Wolfschlugen;Wolfschlugen
Schlosserstraße;de:08116:2922;Neuhausen (F);
Hardt;de:08116:2923;Hardt;
Grötzinger Straße;de:08116:2924;Oberensingen;
Lindenplatz;de:08116:2925;Oberensingen;Oberensingen
Cafe Stoll;de:08116:2926;Oberensingen;
Neckarbrücke;de:08116:2927;Nürtingen;Nürtingen
Albstraße (Siedlerstube);de:08116:2929;Nürtingen;
Nürtingen;de:08116:2931;Nürtingen;
Kirche;de:08116:2932;Ruit;Ruit
Im Kapf;de:08116:2933;Ruit;
Herzog-Philipp-Platz;de:08116:2935;Parksiedlung;
Robert-Koch-Straße;de:08116:2936;Parksiedlung;Parksiedlung
Steinen;de:08116:2937;Nellingen;
Zabergäustraße;de:08116:2939;Neuhausen (F);Neuhausen (F)
Roßdorf Holbeinstraße;de:08116:2940;Nürtingen;
Bauhof;de:08116:2941;Nürtingen;Nürtingen
Autmut;de:08116:2943;Tischardt;
Schule;de:08116:2948;Oberensingen;Oberensingen
Fuchsrain;de:08116:2949;Hardt;Hardt
Hans-von-Hutten-Platz;de:08116:2950;Hardt;
Kullenwiesen;de:08116:2951;Hardt;
Hauffstraße;de:08116:2952;Oberensingen;Oberensingen
Kroatenhof;de:08116:2953;Nürtingen;
Im Vogelsang;de:08116:2962;Neuenhaus;Neuenhaus
Humpfentalstraße;de:08116:2963;Nürtingen;
Roßdorf Liebermannstraße;de:08116:2965;Nürtingen;
Paulinenstraße;de:08116:2967;Nellingen;
Ruit;de:08116:2968;Ruit;
Zinsholz;de:08116:2969;Ruit;
Parksiedlung;de:08116:2970;Parksiedlung;
Scharnhauser Park;de:08116:2971;Scharnhauser Park;
Kreuzbrunnen;de:08116:2972;Scharnhauser Park;
Technische Akademie;de:08116:2973;Nellingen;
Ostfildern;de:08116:2974;Nellingen;
Plieningen Seemühlenweg;de:08111:2976;Stuttgart;
Bürgerhaus;de:08116:2980;Beuren;Beuren
Kaiserstraße;de:08116:2981;Nellingen;
Nussweg;de:08116:2982;Nellingen;
Stettiner Straße;de:08116:2983;Nürtingen;Nürtingen
Eibenweg;de:08116:2984;Nürtingen;
Vendelaustraße;de:08116:2985;Nürtingen;
Otto-Hahn-Straße;de:08116:2986;Nürtingen;Nürtingen
Steinbeisweg;de:08116:2987;Nürtingen;
Bahnhof (Post);de:08116:2988;Nürtingen;
Tischardter Straße;de:08116:2990;Nürtingen;Nürtingen
Großer Forst;de:08116:2991;Nürtingen;
Lise-Meitner-Str.;de:08116:2993;Oberensingen;
Bunsenstr.;de:08116:2994;Oberensingen;
Im Gänslesgrund;de:08116:2995;Nürtingen;
Hohes Gestade;de:08116:2996;Nürtingen;
Schellingstraße;de:08116:2998;Nürtingen;Nürtingen
Autenstraße;de:08118:3000;Ditzingen;
Glemsaue;de:08118:3001;Ditzingen;
Pumpstation;de:08118:3002;Hirschlanden;
Rathausplatz;de:08118:3003;Hirschlanden;
Turnhalle;de:08118:3004;Hirschlanden;Hirschlanden
Rose;de:08118:3005;Schöckingen;
Schloss;de:08118:3006;Schöckingen;Schöckingen
Silcherstraße;de:08118:3007;Schöckingen;Schöckingen
Ritterstraße;de:08118:3008;Schöckingen;
Markt-/Bauernstraße;de:08118:3009;Ditzingen;
Stadtbad/Altenwohnanlage;de:08118:3010;Ditzingen;
Gröninger Straße/Baumhalde;de:08118:3011;Ditzingen;
Gröninger-/Haldenstraße;de:08118:3012;Ditzingen;
Korntaler-/Schubartstraße;de:08118:3014;Ditzingen;
Ditzenbrunner-/Knielstraße;de:08118:3015;Ditzingen;
Hornbergstr./Lachebrückle;de:08118:3016;Ditzingen;
Zollern-/Lichtensteinstraße;de:08118:3017;Ditzingen;
Am Maurener Berg;de:08118:3019;Ditzingen;
Bauern-/Breslauer Straße;de:08118:3020;Ditzingen;
Breslauer Straße/Kindergarten;de:08118:3021;Ditzingen;
Kleiststraße;de:08115:3027;Böblingen;Böblingen
Hirschlander Straße;de:08118:3028;Ditzingen;Ditzingen
Münchinger Straße;de:08118:3029;Ditzingen;Ditzingen
Württembergstraße;de:08118:3030;Ditzingen;Ditzingen
Steinbruch;de:08118:3031;Schöckingen;
Zeissstraße;de:08118:3032;Ditzingen;
Herdweg;de:08118:3033;Ditzingen;Ditzingen
Fuchsbau/Einkaufsmarkt;de:08118:3034;Ditzingen;
Thalesplatz;de:08118:3035;Ditzingen;
Dornierstraße;de:08118:3036;Ditzingen;Ditzingen
Schönbergstraße;de:08116:3050;Kemnat;
Bismarckstraße;de:08115:3099;Böblingen;Böblingen
Arbeiterzentrum;de:08115:3101;Böblingen;
Thermalbad (Stuttgarter Str.);de:08115:3102;Böblingen;
Karlstraße;de:08115:3103;Böblingen;Böblingen
Postplatz;de:08115:3104;Böblingen;
Elbenplatz;de:08115:3105;Böblingen;
Breslauer Straße;de:08115:3106;Böblingen;Böblingen
Freibad;de:08115:3107;Böblingen;Böblingen
Nord;de:08115:3108;Weil im Schönbuch;Weil im Schönbuch
Waldorfschule;de:08115:3109;Böblingen;Böblingen
Stuttgarter Straße;de:08115:3110;Böblingen;Böblingen
Friedrich-List-Platz;de:08115:3112;Böblingen;
Tübinger Straße;de:08116:3113;Echterdingen;Echterdingen
Liebenau;de:08115:3118;Waldenbuch;
Schloss;de:08115:3119;Waldenbuch;Waldenbuch
Glashütte;de:08115:3120;Waldenbuch;
Hallenbad;de:08115:3122;Waldenbuch;Waldenbuch
Lerchenweg;de:08115:3123;Waldenbuch;
Klaffensteinstraße;de:08115:3125;Böblingen;
Parkstraße (Landratsamt);de:08115:3126;Böblingen;
Schönaicher Straße;de:08115:3127;Böblingen;
Tübinger Straße;de:08115:3128;Böblingen;Böblingen
Altstadt;de:08115:3129;Waldenbuch;Waldenbuch
Stadion;de:08115:3130;Waldenbuch;Waldenbuch
Hasenhof;de:08115:3131;Waldenbuch;
Maybachstraße;de:08115:3133;Schönaich;Schönaich
Faulhaber;de:08115:3134;Schönaich;
Thermalbad (Hexenbuckel);de:08115:3135;Böblingen;
Keltenburgstraße;de:08115:3136;Böblingen;
Breitensteiner Straße;de:08115:3137;Böblingen;
Maienplatz;de:08115:3138;Böblingen;
Diezenhalde (Zentrum) Süd;de:08115:3139;Böblingen;
Technologiepark;de:08115:3140;Böblingen;Böblingen
Leonardo-da-Vinci-Platz;de:08115:3141;Böblingen;
Ganssee;de:08115:3142;Böblingen;
Wilhelmstraße;de:08115:3143;Weil im Schönbuch;Weil im Schönbuch
See (Seestr.);de:08115:3144;Weil im Schönbuch;
Flugfeld-Allee;de:08115:3145;Böblingen;
Goldberg (P+R);de:08115:3147;Böblingen;
Keilbergstraße;de:08115:3149;Böblingen;
Burkhardtsmühle;de:08115:3151;Waldenbuch;
AWB;de:08115:3154;Böblingen;
Ihinger Hof;de:08115:3178;Renningen;
Bahnhof (Schlüsseläcker);de:08115:3179;Maichingen;
Altes Rathaus;de:08115:3180;Maichingen;Maichingen
Berliner Straße;de:08115:3184;Maichingen;Maichingen
Teuchelweg;de:08115:3185;Maichingen;
Schnallenäcker;de:08115:3187;Malmsheim;
Am Kindelberg;de:08115:3188;Renningen;
Raite;de:08115:3189;Renningen;
Bahnhof (Industriestr.);de:08115:3190;Renningen;
Post;de:08115:3193;Renningen;Renningen
Keltenstraße;de:08115:3194;Renningen;
Süd;de:08115:3195;Renningen;Renningen
Magstadt;de:08115:3196;Magstadt;
Nord;de:08115:3197;Maichingen;Maichingen
Maichingen;de:08115:3198;Maichingen;
ZOB;de:08115:3200;Sindelfingen;Sindelfingen
Sindelfingen;de:08115:3201;Sindelfingen;
Fronäckerstraße;de:08115:3203;Sindelfingen;
Goldberg-Gymnasium;de:08115:3204;Sindelfingen;
Gottlieb-Daimler-Schule;de:08115:3205;Sindelfingen;
Frankenstraße;de:08115:3206;Sindelfingen;Sindelfingen
Landhaussiedlung;de:08115:3207;Maichingen;
Hallenbad;de:08115:3208;Maichingen;Maichingen
Solo;de:08115:3210;Maichingen;
Waldfriedhof;de:08115:3211;Maichingen;Maichingen
Goldberg;de:08115:3212;Böblingen;
Daimlerstraße;de:08115:3214;Schönaich;Schönaich
Bürgerhaus;de:08115:3215;Maichingen;Maichingen
Evangelische Kirche;de:08115:3216;Schönaich;Schönaich
Schillerstraße;de:08115:3217;Schönaich;Schönaich
IBM;de:08115:3218;Ehningen;
Heerstraße;de:08115:3219;Gültstein;Gültstein
Talstraße;de:08115:3220;Holzgerlingen;Holzgerlingen
Einsteinstraße;de:08115:3223;Gültstein;Gültstein
Altstadtgarage;de:08115:3225;Herrenberg;
Altenzentrum;de:08115:3228;Holzgerlingen;
Amundsenstraße;de:08115:3229;Sindelfingen;
Wettbachplatz;de:08115:3230;Sindelfingen;
Gültstein;de:08115:3231;Gültstein;
Post;de:08115:3232;Dagersheim;Dagersheim
Hallenbad;de:08115:3233;Herrenberg;Herrenberg
Holzsteig;de:08115:3234;Gültstein;
Kalkofenstraße;de:08115:3235;Herrenberg;
Grund- und Hauptsch. Goldberg;de:08115:3236;Sindelfingen;
Käthe-Kollwitz-Straße;de:08115:3237;Herrenberg;
Im Letten;de:08115:3238;Ehningen;
Wengertstraße;de:08115:3239;Sindelfingen;
Melli-Beese-Straße;de:08115:3241;Sindelfingen;Sindelfingen
Harfenbrücke;de:08115:3242;Sindelfingen;
Achalmstraße;de:08115:3244;Holzgerlingen;Holzgerlingen
Tübinger Allee;de:08115:3245;Sindelfingen;
Mercedes-Benz P305;de:08115:3246;Sindelfingen;
Lüglenweg;de:08115:3248;Herrenberg;
Talstraße;de:08115:3250;Ehningen;Ehningen
Zentrum Ziegelfeld;de:08115:3252;Herrenberg;
Westrandallee;de:08115:3254;Schönaich;
Schule/Obere Schlossstraße;de:08119:3255;Alfdorf;
Gewerbegebiet;de:08119:3256;Alfdorf;Alfdorf
Bonholz;de:08119:3257;Alfdorf;Alfdorf
Lachenstraße;de:08115:3258;Schönaich;
Hildrizhauser Straße;de:08115:3259;Herrenberg;
Johannes-Täufer-Kirche;de:08115:3295;Magstadt;
Oswaldstraße;de:08115:3296;Magstadt;
Hutwiesenstraße;de:08115:3297;Magstadt;
Brauereiplatz;de:08115:3298;Magstadt;
Kniebisstraße;de:08115:3300;Magstadt;
Esslinger Weg;de:08115:3301;Magstadt;
Johannes-Kepler-Schule;de:08115:3302;Magstadt;
Renninger Straße;de:08115:3304;Magstadt;
Abzweig Bahnhof;de:08118:3306;Markgröningen;
Pappelweg;de:08118:3307;Markgröningen;
Pfullinger Straße;de:08111:3308;Stuttgart;
Tränke;de:08111:3309;Stuttgart;
Haus Frank;de:08118:3310;Markgröningen;
Helene-Lange-Schule;de:08118:3311;Markgröningen;
Am Wasserturm;de:08118:3312;Markgröningen;
Mitte/Wernerstraße;de:08118:3313;Markgröningen;
Münchinger Straße;de:08118:3314;Markgröningen;Markgröningen
Sträßle;de:08118:3315;Markgröningen;
Stuttgarter Weg;de:08118:3316;Markgröningen;
Mitte/Volksbank;de:08118:3317;Markgröningen;
Ernst-Bauer-Platz;de:08115:3318;Renningen;
Friedhof;de:08115:3319;Renningen;Renningen
Hummelbaum;de:08115:3320;Renningen;
Bosch Tor III;de:08118:3321;Schwieberdingen;
Glemstal;de:08118:3322;Schwieberdingen;Schwieberdingen
Robert-Bosch-Straße;de:08118:3323;Schwieberdingen;Schwieberdingen
Siemensstraße;de:08118:3324;Schwieberdingen;Schwieberdingen
Rebsteige;de:08118:3325;Markgröningen;
Bahnhof (Süd);de:08116:3326;Oberesslingen;
Mitte;de:08118:3327;Schwieberdingen;Schwieberdingen
Ludwigsburger Straße;de:08118:3328;Schwieberdingen;Schwieberdingen
Klinik/Schule;de:08118:3329;Markgröningen;
Brauerei;de:08118:3332;Schwieberdingen;
Friedhof Sankt Peter;de:08118:3333;Bietigheim;
Gewerbegebiet Süd;de:08118:3334;Heimerdingen;Heimerdingen
Talstraße;de:08118:3335;Hof und Lembach;Hof und Lembach
Kelter;de:08118:3336;Hof und Lembach;Hof und Lembach
Schule;de:08118:3338;Oberstenfeld;Oberstenfeld
Agentur für Arbeit;de:08118:3343;Bietigheim;Bietigheim
Gustav-Rau-Straße;de:08118:3344;Bietigheim;
Brunnenwiesen;de:08118:3346;Spielberg;
Krone;de:08118:3347;Gronau;Gronau
Hülbe;de:08118:3348;Schwieberdingen;
Laiblinger Weg;de:08118:3349;Schwieberdingen;
Weizenstraße;de:08118:3352;Kleinglattbach;
Ensinger Straße;de:08118:3353;Kleinglattbach;
Lichtenberg;de:08118:3355;Oberstenfeld;
Mineralfreibad;de:08118:3356;Oberstenfeld;
Eierhäusle;de:08118:3359;Schwieberdingen;
W & W;de:08118:3361;Kornwestheim;
Im Moldengraben;de:08118:3363;Kornwestheim;
Leibnizstraße;de:08118:3364;Kornwestheim;Kornwestheim
Rosensteinstraße;de:08118:3365;Kornwestheim;Kornwestheim
Bahnhof (Stuttgarter Str.);de:08118:3378;Bietigheim;
Parkäcker;de:08118:3383;Bietigheim;
Im Feldle;de:08118:3384;Bietigheim;
Buch Buchzentrum;de:08118:3385;Bietigheim;
Tammer Straße;de:08118:3386;Bissingen (LB);Bissingen (LB)
Dürr/Rosenstraße;de:08118:3388;Bissingen (LB);
Geisinger Straße;de:08118:3389;Bietigheim;
Haus an der Metter;de:08118:3390;Bietigheim;
Dürr/Marbacher Weg;de:08118:3394;Bissingen (LB);
Theo-Lorch-Werkstätten;de:08118:3395;Bietigheim;Bietigheim
Robert-Bosch-Straße;de:08118:3399;Tamm;Tamm
Gymnasium;de:08118:3400;Asperg;Asperg
Poststräßle;de:08118:3401;Bietigheim;
Möglinger Straße;de:08118:3402;Asperg;Asperg
Saarstraße;de:08118:3404;Asperg;Asperg
Weinstraße;de:08118:3405;Asperg;Asperg
Wilhelmsplatz;de:08118:3406;Asperg;Asperg
Hohenstaufenstraße;de:08118:3407;Asperg;Asperg
Arsenalplatz;de:08118:3408;Ludwigsburg;
August-Bebel-Straße;de:08118:3409;Eglosheim;
Lotter;de:08118:3410;Ludwigsburg;
Gänsfußallee;de:08118:3411;Ludwigsburg;
Heilbronner Straße;de:08118:3412;Ludwigsburg;
Heubergstraße;de:08118:3413;Kornwestheim;
Hauffstraße;de:08118:3414;Kornwestheim;Kornwestheim
Rundsporthalle;de:08118:3415;Ludwigsburg;Ludwigsburg
Uhlandstraße;de:08118:3416;Ludwigsburg;Ludwigsburg
Monrepos;de:08118:3417;Eglosheim;
Neckarbrücke;de:08118:3418;Ludwigsburg;Ludwigsburg
Rathaus;de:08118:3419;Ludwigsburg;Ludwigsburg
Solitudeallee;de:08118:3420;Ludwigsburg;
Teinacher Straße;de:08118:3421;Eglosheim;
Markgröninger Straße;de:08118:3422;Eglosheim;Eglosheim
Frankfurter Straße;de:08118:3423;Eglosheim;
Ernst-Sigle-Gymnasium;de:08118:3424;Kornwestheim;
Bottwartalstraße;de:08118:3425;Hoheneck;
Lechtstraße;de:08118:3426;Neckarweihingen;
Wendeplatte;de:08118:3428;Neckarweihingen;Neckarweihingen
Möglinger Straße;de:08118:3429;Pflugfelden;Pflugfelden
Aussiedlerhöfe;de:08118:3430;Möglingen;Möglingen
Wartbergstraße;de:08118:3431;Möglingen;
Bahnhofstraße;de:08118:3432;Möglingen;Möglingen
Daimlerstraße;de:08118:3433;Möglingen;Möglingen
Tennisplätze;de:08118:3434;Möglingen;
Hirschgartenweg;de:08118:3435;Möglingen;
Im Bornrain;de:08118:3436;Möglingen;
Löscher Ost;de:08118:3437;Möglingen;
Löscher West;de:08118:3438;Möglingen;
Ludwigsburger Straße;de:08118:3439;Möglingen;Möglingen
Markgröninger Straße;de:08118:3440;Möglingen;Möglingen
Hindenburgstraße;de:08118:3442;Möglingen;Möglingen
Schwieberdinger Straße;de:08118:3443;Möglingen;Möglingen
